_file,copyright,date,location,pano_id,status,city,latitude,longitude,q-score,safety,Coordinates,OBJECTID,SUBDISTRIC,index_outof_20000,img_index
gsv_3310.jpg,© Stephanie Arnett,2018-12-01,"{'lat': 42.35257617929172, 'lng': -71.12441386571851}",CAoSLEFGMVFpcFBxOTh4czczTDY4MkNxMWFLcGZhWkhjWGU2M0FoQWJFNVVaalRw,OK,Boston,42.352623,-71.124413,26.470182,1,POINT (-71.124413 42.352623),55310,Business,18537,3310
gsv_3311.jpg,© Google,2017-07-01,"{'lat': 42.26240012371672, 'lng': -71.15603486341304}",fbDogfvaGBNLC9gN2xL0eQ,OK,Boston,42.262413,-71.156036,21.248922,0,POINT (-71.156036 42.262413),54482,Business,19488,3311
gsv_3312.jpg,© Google,2018-05-01,"{'lat': 42.34323140523203, 'lng': -71.09229053570112}",-ZT3OGZyfqTPWCDFs7XxJA,OK,Boston,42.343201,-71.092323,26.843906,1,POINT (-71.09232299999999 42.343201),55182,Open Space,10445,3312
gsv_3313.jpg,© Google,2018-08-01,"{'lat': 42.33015638412702, 'lng': -71.08708278132202}",5TXC4DmzHgQQb-DGAxZNvw,OK,Boston,42.3302,-71.087074,23.5853,0,POINT (-71.087074 42.3302),54528,Mixed Use,17623,3313
gsv_3314.jpg,© Google,2018-10-01,"{'lat': 42.37506787458292, 'lng': -71.05666438352699}",MiXtEaTi6pBI1jdV1RFnsw,OK,Boston,42.37505,-71.056679,20.810602,0,POINT (-71.056679 42.37505),54855,Mixed Use,17448,3314
gsv_3315.jpg,© Google,2013-08-01,"{'lat': 42.25371235312205, 'lng': -71.11471741557324}",IMBLsPu8A8J8hdq9BJRHhw,OK,Boston,42.253639,-71.114944,29.101904,1,POINT (-71.11494399999999 42.253639),54430,Residential,1919,3315
gsv_3316.jpg,© Google,2018-08-01,"{'lat': 42.33148489886901, 'lng': -71.03474634012431}",Ifrg9nwvD9yI4-XH3YvqOQ,OK,Boston,42.331173,-71.03472099999998,23.758188,0,POINT (-71.03472099999998 42.331173),54595,Residential,5588,3316
gsv_3317.jpg,© Google,2018-11-01,"{'lat': 42.24619280692244, 'lng': -71.13630010003094}",C9thG4yvA2emxTUbP-77ZA,OK,Boston,42.246162,-71.135773,30.065794,1,POINT (-71.135773 42.246162),54389,Open Space,10007,3317
gsv_3318.jpg,© Google,2018-10-01,"{'lat': 42.29751627178518, 'lng': -71.14575570623398}",yd7XVuRdBdB6FzAiWeaH2w,OK,Boston,42.297512,-71.145905,30.957571,1,POINT (-71.145905 42.297512),54488,Residential,1420,3318
gsv_3319.jpg,© Google,2018-11-01,"{'lat': 42.28656086216408, 'lng': -71.15407153421175}",ywkH3yj0vNkvlWT6AEQkAQ,OK,Boston,42.286789,-71.15434300000003,25.309483,1,POINT (-71.15434300000003 42.286789),54447,Business,19017,3319
gsv_3320.jpg,© Google,2013-08-01,"{'lat': 42.28487140907016, 'lng': -71.1615217682187}",LJVMlzipTNTTMVSiEe9tdg,OK,Boston,42.28484,-71.16147600000002,24.493469,0,POINT (-71.16147600000002 42.28484),54446,Residential,9215,3320
gsv_3321.jpg,© Google,2018-09-01,"{'lat': 42.38524974152702, 'lng': -71.01108457055741}",KlmUyPJBDPg1mWGvd8zAIA,OK,Boston,42.385448,-71.011269,23.286814,0,POINT (-71.011269 42.385448),55510,Residential,8615,3321
gsv_3322.jpg,© Google,2018-10-01,"{'lat': 42.35320081714158, 'lng': -71.08379835929347}",ScsjhXHz2NiE8jAR2qarfg,OK,Boston,42.353275,-71.083885,22.791756,0,POINT (-71.083885 42.353275),55203,Open Space,13368,3322
gsv_3323.jpg,© Google,2013-08-01,"{'lat': 42.2505816500942, 'lng': -71.1325648793274}",YLhmlVrllFhWu8wS1VtZmA,OK,Boston,42.250713,-71.132767,26.374378000000004,1,POINT (-71.132767 42.250713),54344,Residential,1208,3323
gsv_3324.jpg,© Google,2018-08-01,"{'lat': 42.34165046002038, 'lng': -71.05235895273162}",BK8Q8aoU7x3LwrXlDpy9ZQ,OK,Boston,42.341576,-71.052361,18.448273,0,POINT (-71.052361 42.341576),54597,Residential,8098,3324
gsv_3325.jpg,© Google,2018-10-01,"{'lat': 42.33481888562442, 'lng': -71.06907338107877}",jym17dkoCjv-R0zy6z4SwA,OK,Boston,42.335075,-71.069244,24.516785,0,POINT (-71.069244 42.335075),54885,Mixed Use,17555,3325
gsv_3326.jpg,© jim boy,2017-11-01,"{'lat': 42.376439, 'lng': -71.06100959999999}",CAoSLEFGMVFpcFA1NzdfZ2M3aFMzaWoxSmJlSFNwU29QcGVTXzhtVWhhS3NqM2w4,OK,Boston,42.37635,-71.06118000000002,25.089319,1,POINT (-71.06118000000002 42.37635),54210,Open Space,11674,3326
gsv_3327.jpg,© Google,2018-10-01,"{'lat': 42.27880269962286, 'lng': -71.05412654167309}",PTwVTG3kes2BvEP81LjZDQ,OK,Boston,42.278824,-71.054062,27.164366,1,POINT (-71.054062 42.278824),54216,Open Space,11295,3327
gsv_3328.jpg,© Google,2018-09-01,"{'lat': 42.38539057195631, 'lng': -71.04718383262505}",XAf94AVOw6zuN9sw8eyg7w,OK,Boston,42.385448,-71.04729499999998,19.662014000000006,0,POINT (-71.04729499999998 42.385448),54857,Industrial,14730,3328
gsv_3329.jpg,© Google,2018-06-01,"{'lat': 42.34253338489529, 'lng': -71.08107950109127}",WHcF3RE4LsgL2MI_4J6bCA,OK,Boston,42.342548,-71.08107,20.086565,0,POINT (-71.08107 42.342548),54936,Residential,9591,3329
gsv_3330.jpg,© Google,2018-05-01,"{'lat': 42.34788346124238, 'lng': -71.14556188264841}",pQl83rn-z_gEerj6eqfRVg,OK,Boston,42.347748,-71.145615,28.053782,1,POINT (-71.14561500000001 42.347748),55258,Miscellaneous,16488,3330
gsv_3331.jpg,© Google,2017-07-01,"{'lat': 42.34668577519923, 'lng': -71.0927471333164}",JJk8tWyM02NNwUlaupZsZw,OK,Boston,42.346451,-71.09270500000002,20.937439,0,POINT (-71.09270500000002 42.346451),55182,Open Space,12588,3331
gsv_3332.jpg,© Google,2018-08-01,"{'lat': 42.32977564596557, 'lng': -71.07133448910633}",tdeqhMeTB3k8nIklerVN_g,OK,Boston,42.329872,-71.071495,17.105667,0,POINT (-71.071495 42.329872),54519,Industrial,14809,3332
gsv_3333.jpg,© Google,2018-07-01,"{'lat': 42.327943, 'lng': -71.107686}",5a4n_Oafv3-zcHYw_3-Yjw,OK,Boston,42.327923,-71.107529,22.804123,0,POINT (-71.107529 42.327923),55059,Residential,9770,3333
gsv_3334.jpg,© Google,2016-04-01,"{'lat': 42.35488185170897, 'lng': -71.13396146241385}",9jyGgrOqsK0HHtXXtXIPtg,OK,Boston,42.3549,-71.13398000000002,23.152037,0,POINT (-71.13398000000002 42.3549),55397,Business,19368,3334
gsv_3335.jpg,© Google,2018-09-01,"{'lat': 42.38256731962618, 'lng': -71.02928982383443}",b-a1UJY-SW-j6Ar0oGv2zw,OK,Boston,42.382198,-71.029282,18.779081,0,POINT (-71.02928199999999 42.382198),55485,Open Space,13237,3335
gsv_3336.jpg,© Google,2018-07-01,"{'lat': 42.27733358757577, 'lng': -71.11447322683343}",xjLGp5TBPvCp27aWJ38czQ,OK,Boston,42.277363,-71.11438000000003,25.625324,1,POINT (-71.11438000000003 42.277363),54293,Open Space,11217,3336
gsv_3337.jpg,© Google,2018-11-01,"{'lat': 42.28764453395001, 'lng': -71.12415359814983}",AuuuvMuj_9aS8BdOOR720Q,OK,Boston,42.287437,-71.124321,27.050034000000004,1,POINT (-71.12432099999999 42.287437),54250,Residential,150,3337
gsv_3338.jpg,© Google,2018-09-01,"{'lat': 42.30467967026235, 'lng': -71.09568212694599}",GrbK-_GwwlfHNFRuZ_Z4RQ,OK,Boston,42.304523,-71.09552,20.501186,0,POINT (-71.09551999999999 42.304523),54676,Open Space,12355,3338
gsv_3339.jpg,© Google,2018-09-01,"{'lat': 42.33527989051723, 'lng': -71.10990561847434}",LAz2DSw1fXMvYRVACXLATw,OK,Boston,42.3354,-71.110336,28.557396,1,POINT (-71.110336 42.3354),55025,Open Space,11443,3339
gsv_3340.jpg,© Google,2018-08-01,"{'lat': 42.28068609601504, 'lng': -71.08385885680896}",lrHn8O-jDMouhyaq_BvrjA,OK,Boston,42.280937,-71.083794,24.798601,0,POINT (-71.083794 42.280937),54226,Business,19049,3340
gsv_3341.jpg,© Google,2018-10-01,"{'lat': 42.36262171665589, 'lng': -71.13960278203943}",e03lqgi0xFO7adjtFu-uZA,OK,Boston,42.362698,-71.13961,18.013433,0,POINT (-71.13961 42.362698),55353,Business,19172,3341
gsv_3342.jpg,© Google,2018-08-01,"{'lat': 42.3825472, 'lng': -71.0795168}",zwxABWuY-jVZqDNdmHGsww,OK,Boston,42.382523,-71.079376,21.16328,0,POINT (-71.079376 42.382523),54800,Business,19123,3342
gsv_3343.jpg,© Google,2017-06-01,"{'lat': 42.27901266051824, 'lng': -71.116219240628}",NBg2RiRaqmor3EgByg8nCg,OK,Boston,42.278988,-71.116066,23.448856,0,POINT (-71.116066 42.278988),54250,Residential,8842,3343
gsv_3344.jpg,© Google,2018-09-01,"{'lat': 42.35071322931248, 'lng': -71.04901170000545}",VJEiCtZi5Si5Z0f5Z2YQzg,OK,Boston,42.350674,-71.04898100000003,21.839058,0,POINT (-71.04898100000003 42.350674),55424,Industrial,16040,3344
gsv_3345.jpg,© Google,2018-09-01,"{'lat': 42.38256951588803, 'lng': -71.02965506217895}",sNjoVEPPsAFPQTJM3DafrA,OK,Boston,42.382851,-71.029655,14.954637,0,POINT (-71.02965500000001 42.382851),55442,Open Space,13537,3345
gsv_3346.jpg,© Google,2018-11-01,"{'lat': 42.23785728138427, 'lng': -71.13543659601339}",br5ppqQEVp45Z6lKPaAeUQ,OK,Boston,42.237713,-71.135017,20.614836,0,POINT (-71.135017 42.237713),54403,Industrial,16287,3346
gsv_3347.jpg,© Google,2018-08-01,"{'lat': 42.31826581114372, 'lng': -71.06653189406744}",NkATjkZGUpj5Q0ObAMV0rg,OK,Boston,42.318172,-71.06624599999998,26.72117,1,POINT (-71.06624599999998 42.318172),55657,Open Space,10972,3347
gsv_3348.jpg,© Google,2018-09-01,"{'lat': 42.2935353, 'lng': -71.0930447}",Un7W4qkDfluWXPABLbXftA,OK,Boston,42.293625,-71.09335300000002,33.548969,1,POINT (-71.09335300000002 42.293625),54646,Miscellaneous,16331,3348
gsv_3349.jpg,© Google,2011-08-01,"{'lat': 42.25285806662986, 'lng': -71.14041835712709}",VPZjfbeMBXKNwQSL9vhqOw,OK,Boston,42.252987,-71.14008299999998,30.213291,1,POINT (-71.14008299999998 42.252987),54368,Residential,1008,3349
gsv_3350.jpg,© Google,2018-09-01,"{'lat': 42.32148150085152, 'lng': -71.11672266982522}",DJ4EWRzNwzDDFT4-JGzBLw,OK,Boston,42.321423,-71.116905,26.793657,1,POINT (-71.116905 42.321423),55766,Open Space,11447,3350
gsv_3351.jpg,© Google,2018-06-01,"{'lat': 42.3663583, 'lng': -71.0579131}",T-CRGaZ7M3RiwlSf3R8IQA,OK,Boston,42.366276,-71.057991,23.294851,0,POINT (-71.057991 42.366276),55130,Residential,5860,3351
gsv_3352.jpg,© Google,2018-08-01,"{'lat': 42.37966927495466, 'lng': -71.05197773491383}",sBIb4ndg81lemqFcZEcvOQ,OK,Boston,42.379601,-71.051796,23.834955,0,POINT (-71.051796 42.379601),54855,Mixed Use,18460,3352
gsv_3353.jpg,© Google,2011-07-01,"{'lat': 42.297327, 'lng': -71.143105}",7bW223MDiEQJMXHj2DJE0w,OK,Boston,42.297188,-71.143089,24.668259,0,POINT (-71.143089 42.297188),54489,Open Space,13371,3353
gsv_3354.jpg,© Google,2018-08-01,"{'lat': 42.33142935247266, 'lng': -71.03808076504397}",R7K_DBEM3l4c1PNNyerdkA,OK,Boston,42.331825,-71.038101,31.87911,1,POINT (-71.038101 42.331825),54595,Residential,2822,3354
gsv_3355.jpg,© Google,2016-06-01,"{'lat': 42.28296505670608, 'lng': -71.13246271269392}",lNmTDva3r9v9wUFGdDHnZQ,OK,Boston,42.28321500000001,-71.13239300000002,25.243483,1,POINT (-71.13239300000002 42.28321500000001),54250,Residential,1673,3355
gsv_3356.jpg,© Google,2013-08-01,"{'lat': 42.28795090731278, 'lng': -71.10919124216443}",5T-H2W5tAtJpfte0V7aHLA,OK,Boston,42.28809,-71.109314,26.827074,1,POINT (-71.109314 42.28809),55841,Open Space,9993,3356
gsv_3357.jpg,© Google,2018-11-01,"{'lat': 42.27059097430729, 'lng': -71.14654433712379}",pgtHB3GHSyfb9yTacNEyzQ,OK,Boston,42.270538,-71.146461,18.753632,0,POINT (-71.146461 42.270538),54440,Open Space,12520,3357
gsv_3358.jpg,© Google,2018-08-01,"{'lat': 42.33669827745169, 'lng': -71.05333254718292}",-Z7xYqtjFfcpcKH490mIJw,OK,Boston,42.3367,-71.053299,22.389185,0,POINT (-71.053299 42.3367),54595,Residential,6329,3358
gsv_3359.jpg,© Google,2013-08-01,"{'lat': 42.2490553740154, 'lng': -71.13479739844578}",BvZeEZROVK-1LXi8Sfle2A,OK,Boston,42.248764,-71.135017,19.506863,0,POINT (-71.135017 42.248764),54384,Open Space,12386,3359
gsv_3360.jpg,© Google,2009-09-01,"{'lat': 42.29338497109165, 'lng': -71.13601508422234}",vLJMBS_6tH1tG9_Wi-Hfxw,OK,Boston,42.293289,-71.13633,25.439497,1,POINT (-71.13633 42.293289),54265,Residential,1165,3360
gsv_3361.jpg,© Jim Ryan,2018-07-01,"{'lat': 42.3458526, 'lng': -71.0468738}",CAoSLEFGMVFpcE5DNUFBdDYzNUtGai1QUW45c2Q5VmV0RDZBOWkyejFUWjJtNjNV,OK,Boston,42.345798,-71.04729499999998,14.198478,0,POINT (-71.04729499999998 42.345798),54201,Industrial,15825,3361
gsv_3362.jpg,© Google,2018-09-01,"{'lat': 42.3120552, 'lng': -71.0972977}",g1tIVohLAFLZshXhihYQmA,OK,Boston,42.312,-71.097206,27.975056,1,POINT (-71.097206 42.312),54676,Open Space,10827,3362
gsv_3363.jpg,© Google,2018-08-01,"{'lat': 42.33362242106438, 'lng': -71.02970427602735}",lF2fCgwXD3DyH5H__rpeLw,OK,Boston,42.333447,-71.029648,24.301632,0,POINT (-71.02964799999999 42.333447),54595,Residential,6791,3363
gsv_3364.jpg,© Google,2014-09-01,"{'lat': 42.30847524309182, 'lng': -71.07280191674337}",Os8S84NoaWJx7wA0h2FtYg,OK,Boston,42.308426,-71.072624,20.810846,0,POINT (-71.072624 42.308426),55623,Industrial,15615,3364
gsv_3365.jpg,© Google,2018-09-01,"{'lat': 42.38275064625176, 'lng': -71.0222502238775}",_iVX1aD7PDIaFQrgd3cRjQ,OK,Boston,42.382851,-71.022522,19.261528,0,POINT (-71.022522 42.382851),55454,Industrial,15504,3365
gsv_3366.jpg,© Google,2018-09-01,"{'lat': 42.34995763148209, 'lng': -71.04785036554165}",xXiDPLBzqE2FmcCB65iRhw,OK,Boston,42.350025,-71.047859,29.964499,1,POINT (-71.047859 42.350025),55424,Industrial,13578,3366
gsv_3367.jpg,© Google,2013-07-01,"{'lat': 42.35262900503525, 'lng': -71.06927736628322}",YsOBNwTB7kubAUu7i7D4sw,OK,Boston,42.352623,-71.069244,20.761215,0,POINT (-71.069244 42.352623),55191,Open Space,12725,3367
gsv_3368.jpg,© Google,2018-09-01,"{'lat': 42.334035, 'lng': -71.1113847}",rm5XS-s7qx2V6rSMxWy2ow,OK,Boston,42.334099,-71.111465,26.461563,1,POINT (-71.111465 42.334099),55025,Open Space,10203,3368
gsv_3369.jpg,© Google,2018-09-01,"{'lat': 42.31947913659305, 'lng': -71.12364481735779}",C85n8c1mVu974TY5BBti3A,OK,Boston,42.319462,-71.123672,23.411491,0,POINT (-71.123672 42.319462),54248,Miscellaneous,17829,3369
gsv_3370.jpg,© Google,2018-08-01,"{'lat': 42.3402285, 'lng': -71.0916166}",96Vg1cKCgxu79OedABisWg,OK,Boston,42.340275,-71.091766,20.420736,0,POINT (-71.09176600000001 42.340275),55148,Comm/Instit,19968,3370
gsv_3371.jpg,© Google,2018-06-01,"{'lat': 42.35287197407468, 'lng': -71.0720320838561}",ASqKjOND7HCIaAewVNgXmg,OK,Boston,42.352947,-71.07206,16.595285,0,POINT (-71.07205999999999 42.352947),55193,Residential,5137,3371
gsv_3372.jpg,© Google,2018-07-01,"{'lat': 42.35827818471797, 'lng': -71.15409879038972}",57W0x4oA5vZnkfI6MUmlbw,OK,Boston,42.358475,-71.15406,24.3209,0,POINT (-71.15406 42.358475),55353,Business,19081,3372
gsv_3373.jpg,© Google,2011-08-01,"{'lat': 42.37858779187094, 'lng': -71.06908465081285}",BsukSSI6tXSqPd9UqeFugQ,OK,Boston,42.378624,-71.069244,19.57789,0,POINT (-71.069244 42.378624),54820,Residential,6383,3373
gsv_3374.jpg,© Google,2015-08-01,"{'lat': 42.31402997352337, 'lng': -71.12043157295578}",Fnj9I1o5Ii0GT0NPFpB-zQ,OK,Boston,42.31406,-71.120407,21.143717,0,POINT (-71.120407 42.31406),55766,Open Space,12757,3374
gsv_3375.jpg,© Google,2017-06-01,"{'lat': 42.2455446303629, 'lng': -71.1291912645638}",8Xh0qcNChEGz-2-VkOeQlA,OK,Boston,42.245514,-71.129013,15.815812,0,POINT (-71.129013 42.245514),54402,Industrial,14351,3375
gsv_3376.jpg,© Google,2018-10-01,"{'lat': 42.34000236320749, 'lng': -71.1616087211921}",yzUrtFzRKJRnjaVk6w1YPA,OK,Boston,42.339554,-71.161606,30.610889,1,POINT (-71.16160600000001 42.339554),55374,Open Space,10444,3376
gsv_3377.jpg,© Google,2018-07-01,"{'lat': 42.29141989855132, 'lng': -71.1116355607992}",m_oasEA2InvCVKTOsdNO1Q,OK,Boston,42.291664,-71.111374,25.710611,1,POINT (-71.111374 42.291664),55841,Open Space,10565,3377
gsv_3378.jpg,© Google,2018-09-01,"{'lat': 42.33993069012232, 'lng': -71.05717796267767}",BvWB9TpfSrOc3IRczKIG3A,OK,Boston,42.339951,-71.057426,12.14604,0,POINT (-71.05742600000001 42.339951),55419,Industrial,15146,3378
gsv_3379.jpg,© Google,2018-08-01,"{'lat': 42.30903917404467, 'lng': -71.08168877353938}",madrFXKgEguYHj2zBCKHLA,OK,Boston,42.309074,-71.08163499999998,22.422052,0,POINT (-71.08163499999998 42.309074),55530,Business,19188,3379
gsv_3380.jpg,© Google,2018-09-01,"{'lat': 42.30533995915924, 'lng': -71.1027249004282}",damoY7ECqZNB308PXAxmIw,OK,Boston,42.305393,-71.10289,28.587273,1,POINT (-71.10289 42.305393),55789,Residential,1951,3380
gsv_3381.jpg,© Google,2013-08-01,"{'lat': 42.241313, 'lng': -71.1243863}",tfWGMYZiiXrDGf9K0K3zjw,OK,Boston,42.241287,-71.124321,27.80954,1,POINT (-71.12432099999999 42.241287),54400,Residential,1163,3381
gsv_3382.jpg,© Google,2018-09-01,"{'lat': 42.28372776750201, 'lng': -71.05562760113186}",cmdd6BrpHUSAyod_2HOYlQ,OK,Boston,42.283726,-71.05573299999998,28.144527000000004,1,POINT (-71.05573299999998 42.283726),55728,Business,19000,3382
gsv_3383.jpg,© Google,2018-11-01,"{'lat': 42.24766512441281, 'lng': -71.13366249615609}",crSR-VB_OVIRwmSn_KuSeg,OK,Boston,42.247463,-71.133514,22.208479,0,POINT (-71.13351400000001 42.247463),54408,Industrial,14119,3383
gsv_3384.jpg,© Google,2018-09-01,"{'lat': 42.31010631071398, 'lng': -71.10764685189545}",d3rAuWKFRkYU6AZZDz_ANQ,OK,Boston,42.310364,-71.107529,22.096264,0,POINT (-71.107529 42.310364),55790,Open Space,12622,3384
gsv_3385.jpg,© Google,2018-09-01,"{'lat': 42.35484049188541, 'lng': -71.14902598972989}",kyuqnaeZXnQZKjlOBDxSaw,OK,Boston,42.3549,-71.14899399999999,27.648317,1,POINT (-71.14899399999999 42.3549),55325,Residential,1070,3385
gsv_3386.jpg,© Google,2013-09-01,"{'lat': 42.2575673792187, 'lng': -71.13573100472183}",F2jq81JC3X-Q2gSdbTynnw,OK,Boston,42.257538,-71.135582,35.643497,1,POINT (-71.135582 42.257538),54357,Open Space,10491,3386
gsv_3387.jpg,© Google,2018-11-01,"{'lat': 42.38480384292059, 'lng': -71.07669311025045}",W30c-HXoqJvn26v5mUq4Pw,OK,Boston,42.3848,-71.076561,18.429583,0,POINT (-71.076561 42.3848),54801,Industrial,15809,3387
gsv_3388.jpg,© Google,2018-09-01,"{'lat': 42.34147060310651, 'lng': -71.09203794683394}",a2Z8Rx19lWk9X3A975WhAA,OK,Boston,42.341576,-71.09214,29.400442,1,POINT (-71.09214 42.341576),55182,Open Space,11496,3388
gsv_3389.jpg,© Google,2017-07-01,"{'lat': 42.29238026024881, 'lng': -71.11723375949492}",4lmWbf_CkHSZ_K5-IBd_Iw,OK,Boston,42.292637,-71.117195,23.837757,0,POINT (-71.117195 42.292637),54238,Residential,6558,3389
gsv_3390.jpg,© Google,2018-08-01,"{'lat': 42.30325605347571, 'lng': -71.06741712427606}",v0wCBwO9WoQM08p-K6pcAQ,OK,Boston,42.303223,-71.067368,21.128923,0,POINT (-71.067368 42.303223),55654,Residential,9073,3390
gsv_3391.jpg,© Google,2018-09-01,"{'lat': 42.32558820249078, 'lng': -71.10537527331749}",KKlSQ9djTD1q26A65SiSFg,OK,Boston,42.325649,-71.105835,29.906561,1,POINT (-71.105835 42.325649),55764,Residential,4391,3391
gsv_3392.jpg,© Google,2018-10-01,"{'lat': 42.36203449137876, 'lng': -71.07198814563563}",cjhYoL63i8Glp-oeZo5c4Q,OK,Boston,42.362049,-71.07206,18.394831,0,POINT (-71.07205999999999 42.362049),55203,Open Space,11824,3392
gsv_3393.jpg,© Google,2018-10-01,"{'lat': 42.3356764, 'lng': -71.0658561}",dq91voBxFXiPBLXs6ft12Q,OK,Boston,42.335724,-71.065872,18.250174,0,POINT (-71.065872 42.335724),54885,Mixed Use,17974,3393
gsv_3394.jpg,© Google,2018-09-01,"{'lat': 42.37864055245169, 'lng': -71.02754800859077}",FdLTxU8dFrA3u2D_x2a6bQ,OK,Boston,42.378624,-71.027588,22.22929,0,POINT (-71.02758799999999 42.378624),55499,Residential,9263,3394
gsv_3395.jpg,© Google,2018-08-01,"{'lat': 42.31830371893373, 'lng': -71.12547758139044}",ckKpSoXW_n2noHVu8bpRdQ,OK,Boston,42.318047,-71.12561,23.344374,0,POINT (-71.12560999999999 42.318047),55832,Miscellaneous,18204,3395
gsv_3396.jpg,© Google,2007-10-01,"{'lat': 42.2784355758485, 'lng': -71.12799863259907}",0r9Eeqfk4Kn3l12ZdxbzZQ,OK,Boston,42.278664,-71.127892,20.524855,0,POINT (-71.127892 42.278664),54308,Residential,5365,3396
gsv_3397.jpg,© Google,2018-08-01,"{'lat': 42.30555749424904, 'lng': -71.06078257812308}",W6dvrTLtpn574VVAAWPQ7A,OK,Boston,42.3055,-71.060806,29.063698,1,POINT (-71.060806 42.3055),55640,Residential,969,3397
gsv_3398.jpg,© Google,2018-09-01,"{'lat': 42.3837891, 'lng': -71.0690486}",qJpWZxR68HdZ6opHdIpHvw,OK,Boston,42.384148,-71.069061,22.803978,0,POINT (-71.069061 42.384148),54846,Industrial,14083,3398
gsv_3399.jpg,© Google,2018-07-01,"{'lat': 42.33029236229857, 'lng': -71.10733032651288}",fbuzwq0uyKqV3waLt2fbIw,OK,Boston,42.329872,-71.107529,23.26936,0,POINT (-71.107529 42.329872),55028,Comm/Instit,19969,3399
gsv_3400.jpg,© Google,2018-08-01,"{'lat': 42.30468145532335, 'lng': -71.05692687875062}",IUc6wlj8TCKcSZOZ5kQVVg,OK,Boston,42.304523,-71.056862,20.46925,0,POINT (-71.056862 42.304523),55689,Residential,5072,3400
gsv_3401.jpg,© Google,2018-06-01,"{'lat': 42.33402390862312, 'lng': -71.08152619970213}",IRoIwefyqCD0aOfkhRi5cw,OK,Boston,42.334099,-71.08144399999998,13.878465,0,POINT (-71.08144399999998 42.334099),54570,Open Space,12749,3401
gsv_3402.jpg,© Google,2018-09-01,"{'lat': 42.3709842, 'lng': -71.0309158}",M0KYxR_iQIjaFoTqXvC8Lg,OK,Boston,42.370823,-71.030968,23.376944,0,POINT (-71.030968 42.370823),55508,Open Space,12667,3402
gsv_3403.jpg,© Google,2018-10-01,"{'lat': 42.33244576264555, 'lng': -71.15899983385363}",9z0WqS_Q9eD050HPlOjv1Q,OK,Boston,42.332657,-71.158638,18.19544,0,POINT (-71.158638 42.332657),55357,Open Space,11861,3403
gsv_3404.jpg,© Google,2016-06-01,"{'lat': 42.276890818424, 'lng': -71.09901930753247}",he7ICPAahbuNO0CEQtWSnA,OK,Boston,42.277039,-71.099182,28.420809,1,POINT (-71.099182 42.277039),54638,Residential,1105,3404
gsv_3405.jpg,© Google,2018-09-01,"{'lat': 42.36007559297892, 'lng': -71.1418470291072}",2HPV1LMCzZocn0essQWWMQ,OK,Boston,42.3601,-71.14186099999998,26.437338,1,POINT (-71.14186099999998 42.3601),55339,Residential,3076,3405
gsv_3406.jpg,© Google,2018-08-01,"{'lat': 42.35549119744962, 'lng': -71.1438457431354}",SdZfxrhNZi_ttmZSKOUrQw,OK,Boston,42.355549,-71.14411199999998,13.403289,0,POINT (-71.14411199999998 42.355549),55323,Industrial,15981,3406
gsv_3407.jpg,© Google,2018-08-01,"{'lat': 42.27471163026044, 'lng': -71.06817824976301}",ydTWgZpvwpEFtj-WTwit1Q,OK,Boston,42.275089,-71.068031,29.227907,1,POINT (-71.068031 42.275089),54718,Residential,4224,3407
gsv_3408.jpg,© Google,2018-08-01,"{'lat': 42.34655946986658, 'lng': -71.03216472880469}",INklsh5gFBTjtr_VnYUaNg,OK,Boston,42.346451,-71.031906,20.970333,0,POINT (-71.03190600000001 42.346451),55417,Industrial,15979,3408
gsv_3409.jpg,© Google,2017-06-01,"{'lat': 42.23095681034074, 'lng': -71.13078665692379}",-sld7pU-KWHsPeGpQU27aQ,OK,Boston,42.230888,-71.13069899999998,13.335575,0,POINT (-71.13069899999998 42.230888),54403,Industrial,16013,3409
gsv_3410.jpg,© Google,2018-08-01,"{'lat': 42.3155959, 'lng': -71.0739017}",jJvcm9b729876xnFQPCgWw,OK,Boston,42.315575,-71.074127,24.829208,0,POINT (-71.074127 42.315575),55517,Residential,6861,3410
gsv_3411.jpg,© Google,2013-08-01,"{'lat': 42.26534060100539, 'lng': -71.1509508475311}",cTRRF-MxXxPmMB7VYsfR7Q,OK,Boston,42.265339,-71.15097,23.991882,0,POINT (-71.15097 42.265339),54438,Residential,9044,3411
gsv_3412.jpg,© Google,2018-08-01,"{'lat': 42.30833381360527, 'lng': -71.06893493302229}",LCA2WsLfonICv7iU-lmWYg,OK,Boston,42.308098,-71.068687,27.219931,1,POINT (-71.068687 42.308098),55664,Residential,3954,3412
gsv_3413.jpg,© Google,2018-09-01,"{'lat': 42.3002236, 'lng': -71.1133769}",mcZTizjFof3N3UkLlCXvTw,OK,Boston,42.300114,-71.113251,25.635071,1,POINT (-71.11325100000001 42.300114),55840,Business,18615,3413
gsv_3414.jpg,© Google,2017-07-01,"{'lat': 42.25602897794404, 'lng': -71.1150858805909}",oHXo7aIlJUTwXK6V6Q0SeQ,OK,Boston,42.255913,-71.114754,19.736908,0,POINT (-71.114754 42.255913),54429,Residential,9094,3414
gsv_3415.jpg,© Google,2009-09-01,"{'lat': 42.3773473255439, 'lng': -71.05737727274781}",uRUX4_XGMaureupmK-Jpiw,OK,Boston,42.377323,-71.057236,13.990614,0,POINT (-71.057236 42.377323),54786,Residential,6798,3415
